,ID,Year_Birth,Marital_Status,Income,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,numberofkids,Age,x0_2n Cycle,x0_Basic,x0_Graduation,x0_Master,x0_PhD
1743,10814,1947.0,1,70321.0,16-01-2013,6,303.0,23.0,751.0,82.0,26.0,191.0,1.0,6.0,5.0,13,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,0,66.0,0.0,0.0,1.0,0.0,0.0
1744,9710,1969.0,0,58086.0,20-01-2013,80,708.0,7.0,62.0,0.0,0.0,15.0,2.0,11.0,3.0,7,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,44.0,0.0,0.0,0.0,0.0,1.0
1745,9292,1952.0,1,81795.0,26-10-2012,74,324.0,132.0,693.0,27.0,118.0,88.0,1.0,4.0,11.0,7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,0,60.0,0.0,0.0,1.0,0.0,0.0
1746,10250,1947.0,1,28389.0,20-11-2012,49,1.0,5.0,3.0,7.0,4.0,8.0,1.0,1.0,0.0,2,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,0,65.0,0.0,1.0,0.0,0.0,0.0
1747,7881,1946.0,1,66835.0,28-09-2013,21,620.0,26.0,195.0,34.0,17.0,141.0,1.0,6.0,4.0,13,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,0,67.0,0.0,0.0,0.0,1.0,0.0
1748,5847,1969.0,0,69901.0,29-05-2013,95,312.0,21.0,206.0,102.0,92.0,149.0,3.0,7.0,3.0,10,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,44.0,0.0,0.0,1.0,0.0,0.0
1749,737,1949.0,1,80360.0,03-03-2013,56,303.9357142857143,86.0,454.0,112.0,43.0,43.0,2.0,4.0,4.0,5,2.0,0.0,0.07455357142857143,0.07276785714285715,0.06428571428571428,0.0,0.0,3,11,0,0,64.0,0.0,0.0,0.0,0.0,1.0
1750,3571,1961.0,1,63342.0,16-10-2012,48,918.0,21.0,118.0,13.0,10.0,21.0,3.0,8.0,3.0,5,6.0,0.0,0.07455357142857143,0.0,0.0,0.0,0.0,3,11,1,1,51.0,0.0,0.0,0.0,0.0,1.0
1751,7807,1974.0,1,44989.0,12-09-2012,26,98.0,0.0,106.0,49.0,10.0,106.0,5.0,5.0,1.0,5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,38.0,0.0,0.0,1.0,0.0,0.0
1752,3878,1980.0,0,31859.0,27-02-2014,3,3.0,4.0,7.0,15.0,8.0,11.0,1.0,1.0,0.0,3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,34.0,1.0,0.0,0.0,0.0,0.0
1753,5092,1949.0,0,51569.0,12-02-2013,39,380.0,0.0,47.0,6.0,0.0,34.0,4.0,7.0,1.0,7,8.0,0.0,0.07455357142857143,0.0,0.0,0.0,0.0,3,11,1,1,64.0,0.0,0.0,0.0,0.0,1.0
1754,2154,1971.0,0,30372.0,25-12-2012,33,15.0,0.0,12.0,7.0,3.0,7.0,3.0,2.0,0.0,3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,2,41.0,0.0,0.0,1.0,0.0,0.0
1755,5394,1979.0,0,16014.0,17-03-2013,42,3.0,9.0,4.0,7.0,8.0,7.0,4.0,1.0,1.0,4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,2,34.0,0.0,1.0,0.0,0.0,0.0
1756,3798,1968.0,1,41120.0,06-11-2013,80,24.0,2.0,23.0,0.0,8.0,24.0,3.0,2.0,1.0,3,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,2,45.0,0.0,0.0,1.0,0.0,0.0
1757,3524,1971.0,0,39763.0,04-08-2013,9,80.0,1.0,60.0,4.0,6.0,16.0,2.0,5.0,1.0,2,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,1,42.0,0.0,0.0,0.0,1.0,0.0
1758,5247,1955.0,1,38725.0,10-05-2014,52,31.0,0.0,6.0,2.0,1.0,5.0,2.0,1.0,0.0,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,2,59.0,0.0,0.0,0.0,0.0,1.0
1759,5883,1972.0,1,77981.0,26-05-2013,78,138.0,120.0,204.0,16.0,126.0,60.0,3.0,7.0,4.0,7,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,41.0,0.0,0.0,1.0,0.0,0.0
1760,2118,1964.0,1,62905.0,10-09-2013,68,166.0,75.0,96.0,119.0,107.0,59.0,3.0,7.0,2.0,8,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,49.0,1.0,0.0,0.0,0.0,0.0
1761,8812,1979.0,0,13533.0,10-03-2013,45,12.0,3.0,8.0,8.0,0.0,17.0,2.0,2.0,0.0,3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,34.0,1.0,0.0,0.0,0.0,0.0
1762,6616,1975.0,1,59481.0,23-10-2013,47,178.0,3.0,85.0,71.0,66.0,58.0,2.0,3.0,3.0,8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,38.0,0.0,0.0,1.0,0.0,0.0
1763,2797,1977.0,1,72117.0,20-08-2013,34,707.0,20.0,171.0,65.0,60.0,50.0,1.0,9.0,7.0,9,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,36.0,0.0,0.0,1.0,0.0,0.0
1764,4328,1986.0,1,21955.0,07-09-2013,81,5.0,1.0,7.0,17.0,14.0,11.0,2.0,2.0,1.0,3,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,27.0,1.0,0.0,0.0,0.0,0.0
1765,9167,1956.0,1,67131.0,26-03-2013,72,465.0,71.0,250.0,93.0,35.0,62.0,3.0,9.0,2.0,12,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,57.0,0.0,0.0,1.0,0.0,0.0
1766,10560,1980.0,0,36802.0,16-06-2014,23,16.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,3,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,34.0,0.0,0.0,0.0,0.0,1.0
1767,2631,1982.0,1,71853.0,08-05-2013,29,358.0,108.0,413.0,141.0,97.0,32.0,1.0,2.0,8.0,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,0,31.0,0.0,0.0,1.0,0.0,0.0
1768,8312,1961.0,1,28249.0,15-06-2014,80,1.0,9.0,7.0,2.0,14.0,10.0,1.0,2.0,0.0,3,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,0,53.0,0.0,1.0,0.0,0.0,0.0
1769,5534,1975.0,1,47808.0,20-10-2013,30,123.0,1.0,26.0,2.0,0.0,72.0,2.0,3.0,2.0,3,7.0,0.07276785714285715,0.0,0.0,0.0,0.0,0.0,3,11,0,1,38.0,0.0,0.0,0.0,1.0,0.0
1770,5093,1974.0,0,25509.0,18-09-2012,15,40.0,3.0,30.0,10.0,7.0,11.0,3.0,3.0,0.0,3,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,1,38.0,0.0,0.0,0.0,0.0,1.0
1771,7592,1946.0,1,51012.0,18-04-2013,86,102.0,9.0,63.0,2.0,9.0,24.0,1.0,4.0,1.0,4,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,0,67.0,0.0,0.0,0.0,0.0,1.0
1772,8895,1985.0,0,70596.0,05-10-2012,68,347.0,44.0,534.0,17.0,0.0,26.0,1.0,3.0,5.0,12,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,0,27.0,0.0,0.0,1.0,0.0,0.0
1773,8584,1952.0,1,85431.0,08-06-2013,54,376.0,53.0,462.0,168.0,53.0,53.0,1.0,2.0,7.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,0,61.0,0.0,0.0,0.0,0.0,1.0
1774,2694,1967.0,1,42664.0,18-03-2014,44,21.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,3,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,47.0,0.0,0.0,1.0,0.0,0.0
1775,8910,1955.0,1,42586.0,29-10-2012,7,194.0,2.0,56.0,0.0,0.0,0.0,5.0,4.0,1.0,6,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,2,57.0,0.0,0.0,1.0,0.0,0.0
1776,7433,1985.0,0,29760.0,29-08-2012,87,64.0,4.0,68.0,7.0,5.0,17.0,4.0,3.0,1.0,4,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,27.0,0.0,0.0,1.0,0.0,0.0
1777,164,1977.0,1,28973.0,13-10-2012,59,206.0,0.0,46.0,3.0,2.0,12.0,2.0,5.0,1.0,5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,0,35.0,0.0,0.0,0.0,0.0,1.0
1778,10477,1973.0,1,39435.0,06-08-2013,16,71.0,0.0,18.0,0.0,0.0,13.0,1.0,3.0,1.0,2,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,40.0,0.0,0.0,0.0,0.0,1.0
1779,2681,1984.0,1,65370.0,01-08-2013,1,71.0,22.0,112.0,138.0,89.0,29.0,1.0,2.0,3.0,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,0,29.0,1.0,0.0,0.0,0.0,0.0
1780,5150,1979.0,0,20194.0,17-12-2012,64,0.0,4.0,7.0,11.0,10.0,15.0,2.0,2.0,0.0,3,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,33.0,0.0,1.0,0.0,0.0,0.0
1781,5283,1976.0,0,42473.0,17-02-2014,72,93.0,1.0,21.0,0.0,4.0,25.0,3.0,2.0,1.0,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,2,38.0,0.0,0.0,0.0,0.0,1.0
1782,9645,1968.0,1,64590.0,14-10-2012,98,920.0,138.0,168.0,36.0,46.0,30.0,1.0,9.0,4.0,10,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,0,44.0,0.0,0.0,1.0,0.0,0.0
1783,10678,1959.0,1,71232.0,28-11-2013,91,653.0,17.0,170.0,34.0,26.0,17.0,2.0,11.0,2.0,10,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,54.0,0.0,0.0,1.0,0.0,0.0
1784,7261,1971.0,1,34600.0,01-01-2013,8,199.0,33.0,60.0,8.0,3.0,15.0,5.0,5.0,2.0,5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,2,42.0,0.0,0.0,1.0,0.0,0.0
1785,9648,1967.0,0,46904.0,03-11-2012,20,153.0,4.0,56.0,0.0,9.0,31.0,4.0,5.0,1.0,4,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,2,45.0,0.0,0.0,1.0,0.0,0.0
1786,2870,1973.0,1,49094.0,21-09-2012,6,376.0,0.0,38.0,11.0,8.0,69.0,5.0,6.0,3.0,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,39.0,0.0,0.0,1.0,0.0,0.0
1787,8008,1983.0,1,36075.0,09-12-2013,54,46.0,0.0,30.0,12.0,1.0,30.0,1.0,2.0,0.0,4,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,30.0,0.0,0.0,1.0,0.0,0.0
1788,1513,1979.0,1,60839.0,28-08-2012,72,600.0,21.0,128.0,37.52544642857143,150.0,128.0,2.325,2.0,2.0,12,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,2,33.0,1.0,0.0,0.0,0.0,0.0
1789,6173,1979.0,1,77298.0,02-11-2013,46,425.0,115.0,292.0,23.0,35.0,79.0,1.0,6.0,6.0,11,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,34.0,0.0,0.0,1.0,0.0,0.0
1790,1419,1950.0,1,34026.0,05-08-2013,11,18.0,6.0,15.0,12.0,8.0,17.0,3.0,2.0,1.0,3,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,2,63.0,0.0,0.0,1.0,0.0,0.0
1791,9150,1963.0,0,48918.0,12-04-2014,21,52.0,0.0,9.0,0.0,0.0,1.0,2.0,1.0,0.0,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,2,51.0,0.0,0.0,0.0,0.0,1.0
1792,7960,1962.0,1,82122.0,15-08-2013,89,734.0,22.0,350.0,151.0,25.0,100.0,1.0,3.0,9.0,13,1.0,0.0,0.0,0.07276785714285715,0.0,0.0,0.0,3,11,0,0,51.0,1.0,0.0,0.0,0.0,0.0
1793,1250,1976.0,0,37697.0,07-02-2014,82,34.0,6.0,21.0,11.0,4.0,8.0,1.0,2.0,1.0,3,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,38.0,0.0,0.0,1.0,0.0,0.0
1794,9905,1952.0,1,34074.0,13-07-2013,69,135.0,1.0,41.0,10.0,1.0,67.0,5.0,3.0,3.0,3,6.0,0.07276785714285715,0.0,0.0,0.0,0.0,0.0,3,11,0,2,61.0,0.0,0.0,1.0,0.0,0.0
1795,10691,1960.0,1,28520.0,14-06-2013,55,11.0,0.0,10.0,0.0,2.0,20.0,1.0,1.0,1.0,2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,2,53.0,0.0,0.0,0.0,1.0,0.0
1796,7002,1955.0,0,62535.0,03-10-2013,13,163.0,48.0,90.0,0.0,45.0,52.0,1.0,3.0,2.0,8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,58.0,0.0,0.0,1.0,0.0,0.0
1797,2952,1977.0,0,36273.0,16-04-2014,80,29.0,3.0,30.0,3.0,2.0,9.0,2.0,3.0,0.0,3,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,37.0,0.0,0.0,0.0,1.0,0.0
1798,8439,1964.0,1,63404.0,06-06-2014,97,734.0,26.0,70.0,11.0,44.0,17.0,2.0,6.0,3.0,4,4.0,0.0,0.0,0.0,0.06428571428571428,0.0,0.0,3,11,0,2,50.0,0.0,0.0,1.0,0.0,0.0
1799,762,1981.0,1,75774.0,02-05-2014,27,340.0,21.0,134.0,37.52544642857143,14.0,56.0,1.0,7.0,5.0,8,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,33.0,1.0,0.0,0.0,0.0,0.0
1800,2831,1976.0,1,78416.0,27-06-2014,99,453.0,38.0,279.0,188.0,38.0,183.0,2.0,7.0,7.0,10,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,38.0,0.0,0.0,1.0,0.0,0.0
1801,6977,1974.0,1,75702.0,14-10-2012,87,1073.0,0.0,629.0,145.0,37.0,37.0,1.0,10.0,5.0,13,6.0,0.0,0.0,0.07276785714285715,0.0,0.0,0.0,3,11,0,1,38.0,0.0,0.0,1.0,0.0,0.0
1802,6289,1951.0,1,59385.0,28-04-2013,85,135.0,0.0,10.0,0.0,4.0,36.0,2.0,3.0,1.0,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,2,62.0,0.0,0.0,0.0,1.0,0.0
1803,4168,1966.0,0,37070.0,20-03-2013,30,231.0,7.0,137.0,4.0,15.0,39.0,2.325,5.0,1.0,8,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,2,47.0,0.0,0.0,1.0,0.0,0.0
1804,8397,1951.0,1,44689.0,10-01-2014,82,18.0,0.0,5.0,0.0,0.0,11.0,2.0,1.0,1.0,2,7.0,0.07276785714285715,0.0,0.0,0.0,0.0,0.0,3,11,0,2,63.0,0.0,0.0,1.0,0.0,0.0
1805,9284,1958.0,1,53977.0,08-06-2013,21,620.0,16.0,165.0,0.0,24.0,82.0,5.0,5.0,5.0,12,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,55.0,0.0,0.0,1.0,0.0,0.0
1806,6237,1966.0,0,7144.0,07-12-2013,92,81.0,4.0,33.0,5.0,2.0,44.021875,0.0,4.084821428571429,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,2,47.0,0.0,0.0,0.0,0.0,1.0
1807,3130,1964.0,0,18701.0,04-06-2013,95,12.0,4.0,2.0,10.0,6.0,10.0,4.0,2.0,0.0,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,2,49.0,0.0,0.0,1.0,0.0,0.0
1808,1619,1956.0,1,90369.0,28-04-2014,2,292.0,51.0,166.95,37.52544642857143,23.0,17.0,1.0,4.0,6.0,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,0,58.0,0.0,0.0,1.0,0.0,0.0
1809,1990,1974.0,0,63159.0,05-11-2012,74,965.0,34.0,586.0,89.0,86.0,37.0,1.0,3.0,5.0,8,3.0,0.07276785714285715,0.0,0.0,0.0,0.0,0.0,3,11,0,0,38.0,0.0,0.0,0.0,0.0,1.0
1810,5513,1966.0,1,37758.0,04-10-2012,49,27.0,2.0,10.0,0.0,0.0,1.0,2.0,1.0,0.0,3,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,2,46.0,0.0,0.0,1.0,0.0,0.0
1811,269,1963.0,0,46757.0,16-11-2012,71,777.0,30.0,163.0,0.0,51.0,122.0,6.0,4.0,4.0,7,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,49.0,0.0,0.0,0.0,0.0,1.0
1812,8093,1969.0,1,79734.0,28-06-2014,72,572.0,8.0,232.0,23.0,62.0,17.0,1.0,4.0,3.0,6,1.0,0.0,0.0,0.0,0.06428571428571428,0.0,0.0,3,11,0,0,45.0,0.0,0.0,0.0,1.0,0.0
1813,10513,1992.0,1,63207.0,20-01-2013,68,438.0,26.302232142857143,565.0,91.0,27.06294642857143,70.0,1.0,2.0,3.0,6,7.0,0.0,0.0,0.0,0.06428571428571428,0.0,0.0,3,11,0,0,21.0,0.0,0.0,1.0,0.0,0.0
1814,10177,1954.0,0,72071.0,14-02-2013,4,531.0,69.0,300.0,150.0,138.0,150.0,3.0,5.0,4.0,8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,59.0,0.0,0.0,1.0,0.0,0.0
1815,2549,1983.0,1,21840.0,21-07-2013,80,17.0,0.0,9.0,0.0,0.0,1.0,1.0,1.0,0.0,3,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,30.0,0.0,0.0,0.0,0.0,1.0
1816,5782,1982.0,1,58582.0,28-09-2013,15,402.0,35.0,106.0,101.0,77.0,42.0,2.0,9.0,2.0,9,5.0,0.0,0.07455357142857143,0.0,0.0,0.0,0.0,3,11,0,1,31.0,1.0,0.0,0.0,0.0,0.0
1817,10057,1951.0,0,72282.0,19-07-2013,70,503.0,27.0,419.0,90.0,139.0,153.0,1.0,5.0,7.0,9,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,0,62.0,0.0,0.0,1.0,0.0,0.0
1818,10307,1956.0,1,50387.0,31-08-2013,91,369.0,9.0,87.0,12.0,14.0,34.0,3.0,6.0,2.0,8,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,2,57.0,0.0,0.0,1.0,0.0,0.0
1819,8566,1961.0,1,32583.0,15-06-2014,10,5.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,2,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,2,53.0,0.0,0.0,0.0,0.0,1.0
1820,2415,1962.0,1,62568.0,07-04-2014,99,362.0,17.0,398.0,80.0,35.0,61.0,3.0,5.0,3.0,5,4.0,0.0,0.0,0.0,0.06428571428571428,0.0,0.0,3,11,0,1,52.0,0.0,0.0,1.0,0.0,0.0
1821,5684,1971.0,0,44635.0,11-10-2013,25,56.0,0.0,9.0,0.0,0.0,3.0,2.0,2.0,0.0,3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,2,42.0,0.0,0.0,0.0,1.0,0.0
1822,8334,1971.0,0,33316.0,04-10-2013,34,79.0,1.0,31.0,4.0,4.0,12.0,3.0,2.0,1.0,4,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,2,42.0,0.0,0.0,0.0,1.0,0.0
1823,9166,1968.0,1,63967.0,09-08-2013,57,387.0,84.0,141.0,73.0,35.0,162.0,3.0,4.0,4.0,12,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,45.0,0.0,0.0,1.0,0.0,0.0
1824,1440,1978.0,1,52513.0,04-09-2012,84,367.0,17.0,241.0,104.0,27.06294642857143,44.021875,2.0,9.0,5.0,9,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,0,34.0,1.0,0.0,0.0,0.0,0.0
1825,78,1969.0,1,25293.0,15-09-2013,51,15.0,0.0,11.0,0.0,2.0,9.0,1.0,1.0,1.0,2,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,44.0,0.0,0.0,1.0,0.0,0.0
1826,5441,1965.0,0,54111.0,25-08-2013,97,267.0,6.0,54.0,8.0,3.0,50.0,2.0,5.0,2.0,6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,48.0,0.0,0.0,0.0,0.0,1.0
1827,5302,1986.0,1,78394.0,15-02-2013,13,298.0,27.0,697.0,37.52544642857143,24.0,166.0,1.0,4.0,6.0,5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,0,27.0,0.0,0.0,1.0,0.0,0.0
1828,4687,1958.0,1,80739.0,23-05-2013,92,674.0,92.0,736.0,39.0,0.0,92.0,1.0,3.0,11.0,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,0,55.0,0.0,0.0,0.0,1.0,0.0
1829,1087,1975.0,1,22669.0,22-05-2013,30,16.0,14.0,36.0,37.0,22.0,48.0,3.0,4.0,1.0,2,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,1,38.0,0.0,0.0,0.0,1.0,0.0
1830,6859,1987.0,0,29236.0,08-10-2013,30,37.0,4.0,24.0,16.0,9.0,9.0,2.0,4.0,0.0,3,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,26.0,0.0,0.0,1.0,0.0,0.0
1831,9860,1959.0,1,44911.0,15-03-2013,11,159.0,0.0,22.0,2.0,1.0,31.0,3.0,4.0,1.0,4,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,54.0,0.0,0.0,1.0,0.0,0.0
1832,7129,1962.0,1,54693.0,17-02-2013,72,686.0,17.0,142.0,23.0,26.0,35.0,8.0,6.0,4.0,13,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,51.0,0.0,0.0,0.0,0.0,1.0
1833,5866,1974.0,1,48186.0,20-03-2014,39,97.0,3.0,66.0,12.0,7.0,34.0,3.0,4.0,1.0,4,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,40.0,0.0,0.0,1.0,0.0,0.0
1834,10521,1977.0,1,54809.0,11-09-2013,0,63.0,6.0,57.0,13.0,13.0,22.0,4.0,2.0,1.0,5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,2,36.0,0.0,0.0,1.0,0.0,0.0
1835,7393,1978.0,1,41580.0,10-12-2012,15,56.0,5.0,24.0,4.0,0.0,3.0,3.0,2.0,1.0,3,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,2,34.0,0.0,0.0,1.0,0.0,0.0
1836,7849,1970.0,1,80336.0,09-09-2013,12,209.0,19.0,456.0,160.0,142.0,66.0,1.0,2.0,9.0,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,0,43.0,0.0,0.0,0.0,0.0,1.0
1837,332,1957.0,1,47743.0,22-03-2013,56,198.0,2.0,43.0,0.0,12.0,20.0,3.0,4.0,1.0,6,6.0,0.0,0.07455357142857143,0.0,0.0,0.0,0.0,3,11,0,1,56.0,0.0,0.0,1.0,0.0,0.0
1838,9847,1955.0,1,62972.0,03-08-2012,39,313.0,15.0,47.0,20.0,0.0,192.0,2.0,7.0,4.0,3,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,57.0,1.0,0.0,0.0,0.0,0.0
1839,531,1954.0,0,57333.0,22-09-2012,55,941.0,14.0,397.0,76.0,58.0,176.0,2.325,8.0,5.0,9,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,1,58.0,0.0,0.0,0.0,0.0,1.0
1840,9576,1982.0,1,32313.0,11-02-2013,60,86.0,4.0,56.0,2.0,4.0,7.0,3.0,4.0,0.0,4,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,31.0,0.0,0.0,0.0,0.0,1.0
1841,6906,1953.0,0,84953.0,03-06-2013,73,167.0,48.0,602.0,63.0,72.0,72.0,1.0,3.0,10.0,4,2.0,0.0,0.07455357142857143,0.07276785714285715,0.06428571428571428,0.0,0.0,3,11,1,0,60.0,0.0,0.0,0.0,1.0,0.0
1842,7419,1968.0,0,27071.0,23-04-2014,90,8.0,3.0,19.0,0.0,2.0,3.0,2.0,2.0,0.0,3,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,46.0,0.0,0.0,0.0,1.0,0.0
1843,3170,1957.0,1,68148.0,31-08-2013,86,389.0,66.0,408.0,37.0,57.0,85.0,1.0,4.0,4.0,6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,0,56.0,0.0,0.0,0.0,1.0,0.0
1844,8527,1965.0,1,65735.0,07-12-2013,37,239.0,7.0,119.0,4.0,15.0,11.0,5.0,6.0,2.0,6,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,2,48.0,0.0,0.0,0.0,1.0,0.0
1845,7872,1975.0,1,86836.0,12-09-2012,7,179.0,21.0,273.0,0.0,21.0,63.0,1.0,6.0,10.0,6,5.0,0.07276785714285715,0.0,0.07276785714285715,0.06428571428571428,0.0,0.0,3,11,1,0,37.0,0.0,0.0,0.0,0.0,1.0
1846,9931,1963.0,1,4023.0,23-06-2014,29,5.0,0.0,1.0,1.0,1.0,1.0,2.325,0.0,0.0,0,5.316517857142857,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,2,51.0,0.0,0.0,0.0,0.0,1.0
1847,10595,1990.0,1,30093.0,08-07-2013,19,2.0,6.0,28.0,13.0,4.0,16.0,1.0,2.0,0.0,3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,0,23.0,0.0,0.0,1.0,0.0,0.0
1848,4609,1966.0,1,57705.0,11-01-2014,14,383.0,0.0,53.0,6.0,4.0,40.0,3.0,8.0,1.0,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,48.0,0.0,0.0,0.0,0.0,1.0
1849,5010,1988.0,0,25008.0,02-02-2014,72,2.0,8.0,8.0,6.0,1.0,9.0,2.0,1.0,0.0,3,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,1,26.0,0.0,0.0,1.0,0.0,0.0
1850,4427,1995.0,0,83257.0,18-09-2012,56,536.0,27.0,590.0,38.0,107.0,67.0,1.0,5.0,10.0,12,6.0,0.07276785714285715,0.0,0.07276785714285715,0.0,0.0,0.009375,3,11,1,0,17.0,1.0,0.0,0.0,0.0,0.0
