,ID,Year_Birth,Marital_Status,Income,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,maritalstatus,numberofkids,Age,ValidCustomer,amountspent,x0_2n Cycle,x0_Basic,x0_Graduation,x0_Master,x0_PhD,MostSpntOn
1845,7872,1975,1,86836.0,12-09-2012,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,0,3,11,1,1,0,37,no,557,0.0,0.0,0.0,0.0,1.0,Meat
1846,9931,1963,1,4023.0,23-06-2014,29,5,0,1,1,1,1,2,0,0,0,5,0,0,0,0,0,0,3,11,0,1,2,51,no,9,0.0,0.0,0.0,0.0,1.0,Wine
1847,10595,1990,1,30093.0,08-07-2013,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,3,11,0,1,0,23,no,69,0.0,0.0,1.0,0.0,0.0,Meat
1848,4609,1966,1,57705.0,11-01-2014,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,3,11,0,1,1,48,no,486,0.0,0.0,0.0,0.0,1.0,Wine
1849,5010,1988,0,25008.0,02-02-2014,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,3,11,0,0,1,26,no,34,0.0,0.0,1.0,0.0,0.0,Gold
1850,4427,1995,0,83257.0,18-09-2012,56,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1,3,11,1,0,0,17,yes,1365,1.0,0.0,0.0,0.0,0.0,Meat
1851,11148,1975,1,22280.0,19-05-2013,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,1,1,38,no,13,0.0,0.0,1.0,0.0,0.0,Meat
1852,1168,1978,1,72159.0,29-10-2012,62,322,53,166,34,40,53,1,4,6,10,2,0,0,0,0,0,0,3,11,0,1,0,34,yes,1401,0.0,0.0,0.0,0.0,1.0,Wine
1853,9595,1961,1,64260.0,11-01-2013,1,539,26,816,20,0,30,1,4,5,4,3,0,0,0,0,0,0,3,11,1,1,0,52,yes,1574,0.0,0.0,1.0,0.0,0.0,Meat
1854,10163,1984,0,82733.0,10-09-2013,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,0,3,11,1,0,0,29,yes,1323,0.0,0.0,0.0,0.0,1.0,Wine
1855,2886,1971,0,74290.0,12-08-2013,70,1121,0,72,0,12,12,4,10,8,10,6,0,1,0,1,0,0,3,11,0,0,1,42,yes,1217,0.0,0.0,0.0,1.0,0.0,Wine
1856,6710,1951,0,58217.0,17-11-2012,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,3,11,0,0,3,61,no,103,0.0,0.0,0.0,1.0,0.0,Wine
1857,5316,1976,1,21024.0,04-07-2013,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,3,11,0,1,0,37,no,84,0.0,0.0,0.0,1.0,0.0,Wine
1858,9029,1972,1,70116.0,26-01-2013,73,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,0,3,11,0,1,0,41,yes,1536,0.0,0.0,0.0,0.0,1.0,Wine
1859,521,1985,1,54006.0,18-09-2012,42,174,77,203,6,24,97,2,8,1,7,7,0,0,0,0,0,0,3,11,0,1,1,27,no,581,0.0,0.0,1.0,0.0,0.0,Meat
1860,1459,1966,1,69063.0,07-11-2012,16,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,3,11,0,1,1,46,yes,928,0.0,0.0,0.0,0.0,1.0,Wine
1861,10241,1975,0,11448.0,15-12-2013,16,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,3,11,0,0,0,38,no,14,1.0,0.0,0.0,0.0,0.0,Fish
1862,1630,1979,0,61825.0,07-08-2013,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,3,11,0,0,1,34,no,424,0.0,0.0,1.0,0.0,0.0,Wine
1863,3254,1971,1,70886.0,14-10-2013,65,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,3,11,0,1,1,42,yes,960,0.0,0.0,1.0,0.0,0.0,Wine
1864,9064,1982,1,69109.0,09-11-2012,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,3,11,1,1,0,30,yes,1555,0.0,0.0,1.0,0.0,0.0,Wine
1865,3678,1973,0,60208.0,07-10-2012,13,488,23,71,15,0,59,2,8,3,7,7,0,1,0,0,0,0,3,11,1,0,2,39,yes,656,0.0,0.0,1.0,0.0,0.0,Wine
1866,4227,1968,1,32889.0,06-09-2013,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,3,11,0,1,2,45,no,55,0.0,0.0,0.0,1.0,0.0,Wine
1867,9467,1984,0,34738.0,11-05-2014,51,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,3,11,0,0,1,30,no,20,0.0,0.0,1.0,0.0,0.0,Meat
1868,8486,1971,1,30538.0,01-10-2012,27,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,3,11,0,1,1,41,no,367,0.0,0.0,0.0,1.0,0.0,Wine
1869,2186,1977,1,82326.0,10-03-2014,30,938,142,754,159,81,183,1,5,10,6,2,0,1,1,1,0,0,3,11,1,1,0,37,yes,2257,1.0,0.0,0.0,0.0,0.0,Wine
1870,3286,1967,0,26642.0,01-03-2014,71,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,3,11,0,0,1,47,no,42,0.0,0.0,0.0,0.0,1.0,Meat
1871,8602,1964,0,69932.0,12-06-2013,97,412,26,153,150,105,57,2,7,6,11,4,0,0,0,0,0,0,3,11,0,0,1,49,yes,1049,0.0,0.0,1.0,0.0,0.0,Wine
1872,3722,1972,0,44503.0,16-04-2014,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,3,11,0,0,2,42,no,48,0.0,0.0,1.0,0.0,0.0,Wine
1873,6715,1948,0,60200.0,02-01-2013,3,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,3,11,0,0,1,65,yes,685,0.0,0.0,0.0,0.0,1.0,Wine
1874,4796,1952,0,49638.0,19-04-2014,71,18,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0,0,3,11,0,0,1,62,no,39,0.0,0.0,1.0,0.0,0.0,Wine
1875,9612,1987,0,23830.0,07-02-2014,3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,3,11,0,0,0,27,no,43,1.0,0.0,0.0,0.0,0.0,Gold
1876,3766,1959,0,33051.0,16-08-2012,15,100,71,243,108,94,44,3,9,1,8,9,0,0,0,0,0,0,3,11,1,0,0,53,yes,835,0.0,0.0,0.0,1.0,0.0,Meat
1877,1399,1958,1,72905.0,21-01-2014,52,407,114,445,181,27,44,1,3,7,9,1,0,0,0,1,0,0,3,11,0,1,0,56,yes,1515,0.0,0.0,1.0,0.0,0.0,Meat
1878,1570,1951,1,69702.0,19-02-2013,8,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,3,11,0,1,1,62,yes,1039,0.0,0.0,0.0,0.0,1.0,Wine
1879,3426,1975,0,70300.0,15-07-2013,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,3,11,0,0,1,38,yes,1596,0.0,0.0,1.0,0.0,0.0,Wine
1880,3074,1984,1,70643.0,15-10-2012,66,1218,107,304,23,143,33,1,5,8,4,6,0,0,0,0,0,0,3,11,1,1,0,28,yes,1828,0.0,0.0,0.0,0.0,1.0,Wine
1881,8341,1969,1,30396.0,30-04-2014,22,15,0,6,0,1,12,2,1,1,2,7,1,0,0,0,0,0,3,11,1,1,1,45,no,34,0.0,0.0,0.0,0.0,1.0,Wine
1882,5180,1968,0,50616.0,18-04-2014,56,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,3,11,0,0,1,46,no,149,0.0,0.0,0.0,0.0,1.0,Wine
1883,6461,1969,0,62772.0,19-05-2013,74,581,49,157,43,8,108,1,5,6,11,2,0,1,0,0,0,0,3,11,0,0,1,44,yes,946,0.0,0.0,0.0,1.0,0.0,Wine
1884,7679,1985,0,30298.0,19-05-2014,48,6,3,12,6,1,0,1,1,1,3,3,0,0,0,0,0,0,3,11,0,0,0,29,no,28,0.0,0.0,0.0,0.0,1.0,Meat
1885,10702,1984,0,52413.0,03-11-2012,67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,3,11,0,0,1,28,no,450,0.0,0.0,1.0,0.0,0.0,Wine
1886,7505,1957,1,44155.0,19-01-2014,24,22,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0,0,3,11,0,1,2,57,no,46,0.0,0.0,0.0,0.0,1.0,Wine
1887,5113,1971,0,86979.0,07-11-2013,67,584,100,835,65,83,35,1,5,5,5,2,1,0,0,0,0,0,3,11,1,0,0,42,yes,1702,0.0,0.0,0.0,0.0,1.0,Meat
1888,10858,1975,1,76532.0,09-09-2013,38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,3,11,0,1,2,38,yes,820,0.0,0.0,1.0,0.0,0.0,Wine
1889,2961,1982,1,42081.0,26-02-2013,86,175,10,110,54,6,27,2,6,3,4,6,1,0,0,0,0,0,3,11,0,1,1,31,no,382,0.0,0.0,1.0,0.0,0.0,Wine
1890,2747,1988,1,67546.0,31-08-2012,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,3,11,0,1,0,24,yes,2126,0.0,0.0,0.0,0.0,1.0,Wine
1891,3010,1989,1,88420.0,02-05-2014,87,957,26,612,99,95,153,1,4,7,8,1,1,0,1,1,0,0,3,11,0,1,0,25,yes,2069,0.0,0.0,0.0,1.0,0.0,Wine
1892,5790,1985,1,31158.0,27-01-2013,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,3,11,0,1,1,28,no,72,0.0,0.0,1.0,0.0,0.0,Wine
1893,6892,1968,0,61671.0,03-06-2014,23,641,7,56,0,0,28,8,10,4,6,8,0,1,0,1,0,0,3,11,0,0,1,46,yes,732,0.0,0.0,1.0,0.0,0.0,Wine
1894,1743,1974,0,69719.0,26-05-2014,99,273,86,208,177,14,43,1,2,3,5,1,0,0,0,0,0,0,3,11,0,0,0,40,yes,801,0.0,0.0,1.0,0.0,0.0,Wine
1895,3578,1949,0,49160.0,20-10-2013,29,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0,3,11,0,0,1,64,no,236,0.0,0.0,1.0,0.0,0.0,Wine
1896,8462,1978,1,24882.0,09-09-2012,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,3,11,0,1,1,34,no,80,0.0,1.0,0.0,0.0,0.0,Gold
1897,5558,1954,0,90933.0,31-03-2014,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,1,0,0,0,3,11,0,0,0,60,yes,1685,0.0,0.0,0.0,0.0,1.0,Wine
1898,4619,1945,0,113734.0,28-05-2014,9,6,2,3,1,27,3,0,4,0,0,1,0,0,0,0,0,0,3,11,0,0,0,69,no,277,0.0,0.0,0.0,0.0,1.0,sweet
1899,8780,1950,1,59292.0,13-06-2013,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,3,11,0,1,1,63,no,507,0.0,0.0,0.0,0.0,1.0,Wine
1900,10789,1964,1,45759.0,23-02-2013,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,1,2,49,no,68,0.0,0.0,0.0,0.0,1.0,Wine
1901,10779,1983,0,22148.0,13-04-2014,16,15,5,14,0,4,11,1,1,0,3,7,0,0,0,0,0,0,3,11,0,0,0,31,no,49,0.0,0.0,1.0,0.0,0.0,Wine
1902,5896,1987,1,73395.0,18-03-2014,94,272,7,80,20,7,11,1,4,4,6,2,0,0,0,0,0,0,3,11,0,1,0,27,no,397,0.0,0.0,0.0,1.0,0.0,Wine
1903,2337,1971,0,29819.0,24-10-2013,77,9,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0,0,3,11,0,0,1,42,no,39,0.0,0.0,1.0,0.0,0.0,Meat
1904,10951,1968,1,45688.0,25-01-2014,20,279,0,18,0,0,9,2,3,1,8,4,0,1,0,0,0,0,3,11,0,1,1,46,no,306,0.0,0.0,1.0,0.0,0.0,Wine
1905,544,1954,1,62820.0,11-05-2013,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,3,11,0,1,0,59,yes,976,0.0,0.0,1.0,0.0,0.0,Wine
1906,17,1971,1,60491.0,06-09-2013,81,637,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,0,3,11,0,1,1,42,yes,1028,0.0,0.0,0.0,0.0,1.0,Wine
1907,10680,1986,1,33235.0,05-02-2014,71,45,0,16,2,1,6,1,3,0,3,7,0,0,0,0,0,0,3,11,0,1,1,28,no,70,0.0,0.0,1.0,0.0,0.0,Wine
1908,3265,1959,1,35701.0,19-03-2013,36,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0,3,11,0,1,0,54,no,46,0.0,0.0,1.0,0.0,0.0,Wine
1909,5623,1980,1,31535.0,26-09-2013,95,15,4,13,0,0,19,1,1,1,2,7,1,0,0,0,0,0,3,11,0,1,1,33,no,51,0.0,0.0,0.0,1.0,0.0,Gold
1910,5832,1960,1,92556.0,20-04-2014,32,493,26,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,3,11,0,1,0,54,yes,1263,1.0,0.0,0.0,0.0,0.0,Wine
1911,5544,1970,0,67384.0,10-11-2012,32,957,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0,0,3,11,0,0,1,42,yes,1490,0.0,0.0,1.0,0.0,0.0,Wine
1912,6417,1971,1,80573.0,14-10-2012,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,3,11,0,1,0,41,yes,1564,0.0,0.0,0.0,1.0,0.0,Wine
1913,5831,1967,1,77870.0,22-08-2012,93,1017,50,500,65,50,133,3,5,5,5,8,0,1,0,1,0,0,3,11,1,1,1,45,yes,1815,0.0,0.0,1.0,0.0,0.0,Wine
1914,7101,1963,0,52278.0,25-01-2013,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,3,11,0,0,1,50,yes,1198,0.0,0.0,0.0,0.0,1.0,Wine
1915,10176,1968,0,57107.0,24-08-2012,44,159,0,120,0,0,137,7,4,4,8,8,0,1,0,0,1,0,3,11,1,0,1,44,no,416,0.0,0.0,1.0,0.0,0.0,Wine
1916,2326,1990,1,18929.0,16-02-2013,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,3,11,0,1,0,23,no,85,0.0,0.0,1.0,0.0,0.0,Wine
1917,4385,1981,0,36038.0,31-05-2013,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,3,11,0,0,1,32,no,47,0.0,0.0,0.0,0.0,1.0,Wine
1918,2929,1976,0,20180.0,20-02-2013,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,3,11,0,0,0,37,no,137,0.0,0.0,1.0,0.0,0.0,Fruits
1919,10686,1965,1,34230.0,26-12-2012,72,15,0,4,0,0,2,1,1,0,2,7,0,0,0,0,0,0,3,11,0,1,2,47,no,21,0.0,0.0,0.0,0.0,1.0,Wine
1920,2546,1977,0,31878.0,22-06-2014,7,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,3,11,0,0,1,37,no,70,1.0,0.0,0.0,0.0,0.0,Wine
1921,3283,1972,1,70932.0,19-01-2014,57,200,26,100,46,27,185,2,6,2,12,3,0,0,0,0,0,0,3,11,0,1,1,42,yes,909,1.0,0.0,0.0,0.0,0.0,Wine
1922,3138,1956,0,91249.0,20-10-2012,84,303,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,0,3,11,1,0,0,56,yes,1676,0.0,0.0,1.0,0.0,0.0,Wine
1923,4994,1943,0,77598.0,01-10-2013,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,3,11,0,0,0,70,yes,1735,0.0,0.0,0.0,1.0,0.0,Wine
1924,7966,1959,0,80982.0,08-01-2013,48,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,1,3,11,0,0,2,54,yes,1191,0.0,0.0,1.0,0.0,0.0,Wine
1925,3112,1977,1,22701.0,05-09-2013,2,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,3,11,0,1,1,36,no,24,0.0,0.0,0.0,1.0,0.0,Meat
1926,10872,1969,1,55212.0,23-11-2012,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,3,11,0,1,1,43,yes,1182,0.0,0.0,0.0,0.0,1.0,Wine
1927,2181,1970,1,70617.0,23-06-2013,45,353,61,753,40,46,27,1,3,3,7,2,0,0,0,0,0,0,3,11,0,1,0,43,yes,1280,0.0,0.0,1.0,0.0,0.0,Meat
1928,1867,1957,0,64849.0,13-11-2012,42,652,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0,0,3,11,1,0,0,55,yes,1336,0.0,0.0,1.0,0.0,0.0,Wine
1929,1518,1965,1,62694.0,17-06-2013,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,3,11,0,1,2,48,yes,749,0.0,0.0,0.0,1.0,0.0,Wine
1930,5734,1974,1,61917.0,20-11-2013,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,3,11,0,1,2,39,no,91,0.0,0.0,0.0,0.0,1.0,Wine
1931,2878,1947,1,67472.0,28-09-2013,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,3,11,0,1,1,66,no,414,0.0,0.0,0.0,0.0,1.0,Wine
1932,1458,1982,1,21059.0,07-01-2014,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,3,11,0,1,1,32,no,44,0.0,0.0,0.0,1.0,0.0,Meat
1933,7007,1968,1,29543.0,01-04-2014,47,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,3,11,0,1,2,46,no,63,0.0,0.0,0.0,1.0,0.0,Meat
1934,6200,1951,1,75903.0,08-04-2013,50,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,3,11,0,1,1,62,yes,901,0.0,0.0,1.0,0.0,0.0,Wine
1935,1403,1975,1,34984.0,06-09-2012,40,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,3,11,0,1,2,37,no,38,1.0,0.0,0.0,0.0,0.0,Meat
1936,4827,1956,0,54998.0,10-03-2013,3,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,0,3,11,1,0,1,57,no,455,0.0,0.0,0.0,0.0,1.0,Meat
1937,6250,1949,0,54356.0,19-11-2012,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,0,3,11,1,0,1,63,yes,775,0.0,0.0,0.0,0.0,1.0,Wine
1938,9291,1959,1,34242.0,23-03-2014,25,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,3,11,0,1,1,55,no,15,0.0,0.0,0.0,1.0,0.0,Wine
1939,2478,1973,1,25410.0,31-08-2013,48,2,2,4,13,13,4,1,1,0,4,4,0,0,0,0,0,0,3,11,0,1,1,40,no,38,0.0,0.0,1.0,0.0,0.0,Fish
1940,1139,1984,1,73356.0,06-02-2014,56,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,1,0,0,3,11,1,1,0,30,yes,1512,0.0,0.0,0.0,0.0,1.0,Wine
1941,5138,1950,1,28320.0,14-01-2013,68,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,3,11,0,1,1,63,no,43,0.0,0.0,1.0,0.0,0.0,Wine
1942,5393,1977,0,23763.0,07-08-2012,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,3,11,0,0,1,35,no,42,0.0,0.0,1.0,0.0,0.0,Wine
1943,10413,1984,1,72570.0,25-04-2014,67,274,83,216,151,141,44,1,4,6,12,1,0,0,0,0,0,0,3,11,0,1,0,30,yes,1089,0.0,0.0,1.0,0.0,0.0,Wine
1944,5015,1976,1,34529.0,14-09-2012,94,68,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0,0,3,11,0,1,1,36,no,162,0.0,0.0,0.0,1.0,0.0,Wine
1945,10868,1951,0,70792.0,06-02-2013,82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,3,11,0,0,0,62,yes,1272,0.0,0.0,1.0,0.0,0.0,Meat
1946,10676,1982,1,63211.0,02-11-2012,3,145,26,459,37,26,145,2,3,8,7,2,0,0,0,0,0,0,3,11,1,1,0,30,yes,1173,0.0,0.0,1.0,0.0,0.0,Meat
1947,2495,1974,1,83891.0,20-06-2014,24,217,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0,0,3,11,0,1,1,40,yes,816,0.0,0.0,0.0,1.0,0.0,Meat
1948,7842,1968,0,36065.0,31-03-2013,54,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,3,11,0,0,2,45,no,74,0.0,0.0,1.0,0.0,0.0,Meat
1949,9955,1954,1,39898.0,12-02-2013,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,3,11,0,1,1,59,no,134,0.0,0.0,1.0,0.0,0.0,Wine
1950,6663,1940,0,51141.0,08-07-2013,96,144,0,7,0,0,6,1,3,1,4,5,0,0,0,0,0,0,3,11,0,0,0,73,no,157,0.0,0.0,0.0,0.0,1.0,Wine
1951,2162,1976,1,56939.0,18-09-2013,19,256,34,103,90,29,49,2,3,3,10,3,0,0,0,0,0,0,3,11,0,1,1,37,no,561,0.0,0.0,1.0,0.0,0.0,Wine
1952,3434,1951,0,80872.0,12-05-2014,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,3,11,0,0,0,63,yes,1336,0.0,0.0,1.0,0.0,0.0,Meat
1953,7919,1976,1,72335.0,13-08-2012,2,1285,105,653,28,21,0,1,10,4,8,8,0,0,0,0,0,0,3,11,1,1,0,36,yes,2092,0.0,0.0,0.0,0.0,1.0,Wine
1954,5626,1964,0,61798.0,23-11-2013,13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,3,11,0,0,0,49,no,463,0.0,0.0,0.0,0.0,1.0,Wine
1955,6428,1950,0,76842.0,03-05-2014,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,3,11,0,0,0,64,yes,1130,0.0,0.0,0.0,0.0,1.0,Wine
1956,8514,1976,1,29478.0,17-01-2014,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,3,11,0,1,1,38,no,20,0.0,0.0,1.0,0.0,0.0,Wine
1957,10448,1956,0,46998.0,22-10-2012,55,172,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0,0,3,11,0,0,1,56,no,377,0.0,0.0,1.0,0.0,0.0,Wine
1958,2109,1990,0,96843.0,23-04-2013,60,448,71,166,40,17,17,1,6,11,10,2,0,0,1,0,0,0,3,11,1,0,0,23,yes,1544,0.0,0.0,1.0,0.0,0.0,Wine
1959,7530,1950,0,56551.0,07-05-2014,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,3,11,0,0,2,64,no,138,0.0,0.0,0.0,0.0,1.0,Wine
1960,8925,1965,1,70053.0,03-07-2013,38,512,53,98,81,27,89,3,8,5,10,5,0,0,0,0,0,0,3,11,0,1,1,48,yes,1012,0.0,0.0,0.0,1.0,0.0,Wine
1961,3009,1962,0,71670.0,09-07-2013,8,303,16,128,0,0,160,1,5,3,6,6,0,1,1,0,1,0,3,11,1,0,0,51,yes,1766,0.0,0.0,0.0,0.0,1.0,Wine
1962,6355,1978,1,44359.0,17-06-2014,19,20,0,14,7,3,1,3,2,0,4,3,0,0,0,0,0,0,3,11,0,1,2,36,no,45,0.0,0.0,1.0,0.0,0.0,Wine
1963,3517,1952,0,40887.0,06-05-2013,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,0,3,11,1,0,2,61,no,161,0.0,0.0,1.0,0.0,0.0,Wine
1964,1158,1966,0,48877.0,05-01-2014,27,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,3,11,0,0,1,48,no,144,0.0,0.0,1.0,0.0,0.0,Wine
1965,6203,1947,1,74485.0,24-08-2013,58,499,26,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,3,11,0,1,0,66,yes,1734,0.0,0.0,1.0,0.0,0.0,Meat
1966,7165,1972,1,64474.0,22-10-2013,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,3,11,0,1,1,41,yes,823,0.0,0.0,1.0,0.0,0.0,Wine
1967,3595,1963,1,77226.0,28-02-2014,29,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,3,11,0,1,1,51,yes,1138,0.0,0.0,1.0,0.0,0.0,Wine
1968,8537,1949,0,72643.0,27-02-2013,60,526,80,553,123,94,53,1,3,10,7,2,0,0,0,1,0,0,3,11,1,0,0,64,yes,1429,0.0,0.0,1.0,0.0,0.0,Meat
1969,4331,1978,1,85738.0,23-01-2014,41,913,26,376,17,26,13,1,3,6,11,1,0,1,1,0,0,0,3,11,0,1,0,36,yes,1371,0.0,0.0,0.0,1.0,0.0,Wine
1970,6281,1966,0,55686.0,14-02-2013,27,673,0,199,37,47,26,2,6,3,5,4,1,0,0,0,0,0,3,11,0,0,1,47,yes,982,0.0,0.0,1.0,0.0,0.0,Wine
1971,4338,1983,0,39062.0,25-03-2014,28,23,0,9,0,0,12,1,1,0,3,4,1,0,0,0,0,0,3,11,0,0,1,31,no,44,0.0,0.0,1.0,0.0,0.0,Wine
1972,2452,1971,1,34600.0,01-01-2013,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,3,11,1,1,2,42,no,318,0.0,0.0,1.0,0.0,0.0,Wine
1973,9507,1975,1,40794.0,07-04-2013,18,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0,3,11,0,1,1,38,no,434,0.0,0.0,1.0,0.0,0.0,Wine
1974,8360,1971,1,54690.0,07-11-2013,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,3,11,0,1,2,42,no,198,1.0,0.0,0.0,0.0,0.0,Wine
1975,10311,1969,1,4428.0,05-10-2013,0,16,4,12,2,4,44,0,4,0,0,1,0,0,0,0,0,0,3,11,0,1,1,44,no,359,0.0,0.0,1.0,0.0,0.0,Gold
1976,5117,1963,1,32632.0,02-08-2012,32,63,26,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,3,11,0,1,0,49,no,576,1.0,0.0,0.0,0.0,0.0,Fish
1977,4867,1968,0,38236.0,20-09-2013,2,58,0,18,2,0,10,4,3,0,4,7,0,0,0,0,0,0,3,11,0,0,2,45,no,88,0.0,0.0,0.0,0.0,1.0,Wine
1978,9289,1979,1,36781.0,10-04-2014,16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,3,11,1,1,1,35,no,63,0.0,0.0,1.0,0.0,0.0,Wine
1979,10913,1984,0,31385.0,05-12-2012,56,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,0,3,11,1,0,1,28,no,27,0.0,0.0,0.0,1.0,0.0,Meat
1980,3032,1984,1,24570.0,27-02-2013,97,28,34,62,11,14,44,3,4,0,4,9,0,0,0,0,0,0,3,11,0,1,1,29,no,193,0.0,0.0,1.0,0.0,0.0,Meat
1981,8524,1974,0,25509.0,18-09-2012,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,3,11,1,0,1,38,no,101,0.0,0.0,0.0,0.0,1.0,Wine
